timestamp,scene,object,strategy,rep,initial_estimate_x,initial_pulse,u_star,final_pulse,terminal_error,iterations,stop_reason,history,initial_image,final_image
2026-07-16T19:35:49,scene1,calculator,halving,5,200,331,317,315,2,6,on_target,"[{""pulse"": 331, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 316, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 316, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 301, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 308, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 315, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/calculator_halving_r5_initial.jpg,captures/e2/scene1/calculator_halving_r5_iter6.jpg
2026-07-16T19:35:57,scene1,bottle,halving,3,360,304,288,289,1,2,on_target,"[{""pulse"": 304, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 289, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bottle_halving_r3_initial.jpg,captures/e2/scene1/bottle_halving_r3_iter2.jpg
2026-07-16T19:36:04,scene1,folder,bisection,4,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""out"": ""on_target""}]",captures/e2/scene1/folder_bisection_r4_initial.jpg,captures/e2/scene1/folder_bisection_r4_final.jpg
2026-07-16T19:36:09,scene1,bear,halving,6,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bear_halving_r6_initial.jpg,captures/e2/scene1/bear_halving_r6_iter1.jpg
2026-07-16T19:36:14,scene1,bear,halving,2,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/bear_halving_r2_initial.jpg,captures/e2/scene1/bear_halving_r2_iter1.jpg
2026-07-16T19:36:17,scene1,calculator,open,6,280,318,317,318,1,1,open_loop,[],captures/e2/scene1/calculator_open_r6_initial.jpg,captures/e2/scene1/calculator_open_r6_final.jpg
2026-07-16T19:36:35,scene1,tissuebox,bisection,3,240,325,306,310,4,4,on_target,"[{""pulse"": 325, ""out"": ""right""}, {""pulse"": 320, ""out"": ""right""}, {""pulse"": 314, ""out"": ""right""}, {""pulse"": 309, ""out"": ""on_target""}]",captures/e2/scene1/tissuebox_bisection_r3_initial.jpg,captures/e2/scene1/tissuebox_bisection_r3_final.jpg
2026-07-16T19:36:45,scene1,bowl,bisection,7,200,331,326,327,1,2,on_target,"[{""pulse"": 331, ""out"": ""right""}, {""pulse"": 327, ""out"": ""on_target""}]",captures/e2/scene1/bowl_bisection_r7_initial.jpg,captures/e2/scene1/bowl_bisection_r7_final.jpg
2026-07-16T19:36:48,scene1,tissuebox,open,8,280,318,306,318,12,1,open_loop,[],captures/e2/scene1/tissuebox_open_r8_initial.jpg,captures/e2/scene1/tissuebox_open_r8_final.jpg
2026-07-16T19:37:08,scene1,tissuebox,halving,4,280,318,306,312,6,5,on_target,"[{""pulse"": 318, ""dir"": ""left"", ""on"": false, ""vis"": true}, {""pulse"": 333, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 326, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 319, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 312, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/tissuebox_halving_r4_initial.jpg,captures/e2/scene1/tissuebox_halving_r4_iter5.jpg
2026-07-16T19:37:12,scene1,umbrella,open,2,80,352,343,352,9,1,open_loop,[],captures/e2/scene1/umbrella_open_r2_initial.jpg,captures/e2/scene1/umbrella_open_r2_final.jpg
2026-07-16T19:37:15,scene1,bottle,open,6,400,298,288,298,10,1,open_loop,[],captures/e2/scene1/bottle_open_r6_initial.jpg,captures/e2/scene1/bottle_open_r6_final.jpg
2026-07-16T19:37:47,scene1,bottle,bisection,1,440,291,288,288,0,8,on_target,"[{""pulse"": 291, ""out"": ""right""}, {""pulse"": 287, ""out"": ""right""}, {""pulse"": 284, ""out"": ""right""}, {""pulse"": 281, ""out"": ""left""}, {""pulse"": 284, ""out"": ""left""}, {""pulse"": 287, ""out"": ""right""}, {""pulse"": 283, ""out"": ""left""}, {""pulse"": 288, ""out"": ""on_target""}]",captures/e2/scene1/bottle_bisection_r1_initial.jpg,captures/e2/scene1/bottle_bisection_r1_final.jpg
2026-07-16T19:37:55,scene1,bear,bisection,3,520,278,278,278,0,1,on_target,"[{""pulse"": 278, ""out"": ""on_target""}]",captures/e2/scene1/bear_bisection_r3_initial.jpg,captures/e2/scene1/bear_bisection_r3_final.jpg
2026-07-16T19:37:58,scene1,bowl,open,4,280,318,326,318,8,1,open_loop,[],captures/e2/scene1/bowl_open_r4_initial.jpg,captures/e2/scene1/bowl_open_r4_final.jpg
2026-07-16T19:38:08,scene1,calculator,halving,4,200,331,317,316,1,3,invisible,"[{""pulse"": 331, ""dir"": ""right"", ""on"": false, ""vis"": true}, {""pulse"": 316, ""dir"": ""unknown"", ""on"": false, ""vis"": false}, {""pulse"": 316, ""dir"": ""unknown"", ""on"": false, ""vis"": false}]",captures/e2/scene1/calculator_halving_r4_initial.jpg,captures/e2/scene1/calculator_halving_r4_iter3.jpg
2026-07-16T19:38:11,scene1,folder,open,8,560,271,267,271,4,1,open_loop,[],captures/e2/scene1/folder_open_r8_initial.jpg,captures/e2/scene1/folder_open_r8_final.jpg
2026-07-16T19:38:18,scene1,folder,bisection,3,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""out"": ""on_target""}]",captures/e2/scene1/folder_bisection_r3_initial.jpg,captures/e2/scene1/folder_bisection_r3_final.jpg
2026-07-16T19:38:22,scene1,bottle,open,1,360,304,288,304,16,1,open_loop,[],captures/e2/scene1/bottle_open_r1_initial.jpg,captures/e2/scene1/bottle_open_r1_final.jpg
2026-07-16T19:38:25,scene1,bear,open,4,480,284,278,284,6,1,open_loop,[],captures/e2/scene1/bear_open_r4_initial.jpg,captures/e2/scene1/bear_open_r4_final.jpg
2026-07-16T19:38:30,scene1,folder,halving,4,560,271,267,271,4,1,on_target,"[{""pulse"": 271, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/folder_halving_r4_initial.jpg,captures/e2/scene1/folder_halving_r4_iter1.jpg
2026-07-16T19:38:34,scene1,umbrella,halving,6,80,352,343,352,9,1,on_target,"[{""pulse"": 352, ""dir"": ""unknown"", ""on"": true, ""vis"": true}]",captures/e2/scene1/umbrella_halving_r6_initial.jpg,captures/e2/scene1/umbrella_halving_r6_iter1.jpg
2026-07-16T19:38:44,scene1,bowl,bisection,6,240,325,326,321,5,2,on_target,"[{""pulse"": 325, ""out"": ""right""}, {""pulse"": 321, ""out"": ""on_target""}]",captures/e2/scene1/bowl_bisection_r6_initial.jpg,captures/e2/scene1/bowl_bisection_r6_final.jpg
2026-07-16T19:39:02,scene1,bowl,bisection,3,200,331,326,321,5,4,on_target,"[{""pulse"": 331, ""out"": ""right""}, {""pulse"": 327, ""out"": ""right""}, {""pulse"": 324, ""out"": ""right""}, {""pulse"": 321, ""out"": ""on_target""}]",captures/e2/scene1/bowl_bisection_r3_initial.jpg,captures/e2/scene1/bowl_bisection_r3_final.jpg
2026-07-16T19:39:33,scene1,bottle,bisection,5,320,311,288,291,3,7,on_target,"[{""pulse"": 311, ""out"": ""right""}, {""pulse"": 307, ""out"": ""right""}, {""pulse"": 304, ""out"": ""right""}, {""pulse"": 301, ""out"": ""right""}, {""pulse"": 298, ""out"": ""right""}, {""pulse"": 295, ""out"": ""right""}, {""pulse"": 289, ""out"": ""on_target""}]",captures/e2/scene1/bottle_bisection_r5_initial.jpg,captures/e2/scene1/bottle_bisection_r5_final.jpg
2026-07-16T19:39:37,scene1,folder,open,2,560,271,267,271,4,1,open_loop,[],captures/e2/scene1/folder_open_r2_initial.jpg,captures/e2/scene1/folder_open_r2_final.jpg
